ደም ሕይወትን እንደሚወክል የሚያሳየው ምንድን ነው? ,Dhiigni jireenya akka bakka buʼu akkamitti beekna? 
ደም ቅዱስ መሆኑን ማወቃችን ጥቅም የሚያስገኝልን እንዴት ነው? ,Dhiigni qulqulluu taʼuunsaa kan nu fayyadu akkamitti? 
ላቡ እንደሚንጠባጠብ ደም ሆነ ,DAFQI ISAA AKKA COCCOPHA DHIIGAA TAʼE 
"(ሮሜ 5:8, 9፤ ቲቶ 3:4-7) ከክርስቶስ ጋር አብረው ወራሾች የሆኑት 144, 000 ክርስቲያኖች ‘የተቀደሱት፣’ የተለዩት እንዲሁም “ቅዱሳን” ለመሆን ከኃጢአት የነጹት በፈሰሰው የክርስቶስ ደም አማካኝነት ነው። ","(Roomaa 5:8, 9; Tiitoos 3:4-7) Kiristiyaanonni Kiristosii wajjin dhaalaniifi 144,000 ta’an kun kan ‘qullaa’an,’ kan adda baafamaniifi kan “qulqullaa’an” karaa dhiiga Kiristos isa dhangala’edha. "
ሴትየዋም በሕዝቡ መካከል ገብታ ኢየሱስን ነካችው፤ አንድ ሰው ‘ፈሳሽ ደም እያለው’ እንዲህ ቢያደርግ ሕጉን ይተላለፋል። ,"Dubartiin ‘dhiignishee dhangalaʼu’ tokko akkas gochuunshee Seera cabsuu yoo taʼeyyuu, dubartittiin namoota baayʼee gidduu galtee Yesusiin tuqxe. "
እስራኤላውያን የቤታቸውን መቃንና ጉበን በበግ ጠቦት ደም መቀባት እንዲሁም ከቤታቸው ሳይወጡ መቆየት ይጠበቅባቸው ነበር። ,Balbalasaaniitti dhiiga korbeessa hoolaa dibuufi manasaaniitii utuu hin ba’in turuu qabu turan. 
“እግዚአብሔር የሚጠላቸው ስድስት ነገሮች አሉ፤ የሚጸየፋቸውም ሰባት ናቸው፤ እነርሱም፦ ትዕቢተኛ ዐይን፣ ሐሰተኛ ምላስ፣ ንጹሕ ደም የሚያፈሱ እጆች፣ ክፋትን የሚያውጠነጥን ልብ፣ ወደ ክፋት የሚቻኰሉ እግሮች፣ በውሸት ላይ ውሸት የሚጨምር ሐሰተኛ ምስክር፣ በወንድማማቾች መካከል ጠብን የሚጭር ሰው።” —ምሳሌ 6:16-19 ,"“Waaqayyo wanta jaʼa in jibba, isa torbaffaa immoo in ciiggaʼa; isaanis kanatti fufanii jiru, nama waan guddaatti of ilaalu, arraba sobu, harka dhiiga nama balleessaa hin qabnee dhangalaasu, garaa akeeka hamaa yaadee qopheessu, miilla waan hamaa gochuuf ariifatee fiigu, nama sobaan nama irratti dhugaa baʼu, isa soba gad jijjigsu, nama gargar baʼuu obboloota gidduutti facaasuu dha.”—FAKKEENYA 6:16-19 "
4:14-16) የዚህ መጽሔት የመጀመሪያ እትም፣ የፈሰሰው የኢየሱስ ደም ምን ያህል እንደሚጠቅመን የሚያብራራ ምሳሌ ይዞ ነበር። ,4:14-16) ‘Dhiigni Yesus cubbuu hundumaarraa nu qulleessa.’ 
መግቢያቸው ላይ ደም ባልተቀባባቸው ቤቶች ውስጥ ያሉት የበኩር ልጆች ሞቱ። ,Mana michichila balbala isaa irratti dhiigni hin dibamne keessaas angafa hunda ni ajjeese. 
ከዲካፖሊስ ክልል ከተመለሰ በኋላ፣ ደም ይፈስሳት የነበረችውን ሴት ፈወሰ፣ ከዚያም የኢያኢሮስን ሴት ልጅ ከሞት አስነሳ። ,"Naannoo Dikaappoolisii erga deebiʼee booda, dubartii dhiigni dhangalaʼaa ture tokko fayyiseera, intala Yaayirosis duʼaa kaaseera. "
(10) ያለ ደም ከባድ የሆኑና የተወሳሰቡ ቀዶ ሕክምናዎችን ማድረግ ይቻላል? ,(10) Yaalii fayyaa dhagna baqaqsanii hodhuu walxaxaafi cimaa ta’e dhiiga malee gochuun ni danda’amaa? 
ሐዋርያው ጳውሎስ “የኮርማዎችና የፍየሎች ደም ኃጢአትን ማስወገድ አይችልም” በማለት ሁኔታውን ገልጾታል። ,"Kanaan kan kaʼes Phaawulos ergamaan, “Dhiigni korommii fi reʼootaa cubbuu namootaa irraa fuudhuu matumaa hin dandaʼu” jedheera. "
ይህች አይሁዳዊት ለ12 ዓመታት ያህል ደም ሲፈስሳት ቆይቷል። ,Dubartiin Yihudii taate kun waggaa 12f dhiigni ishii dhangalaʼaa ture. 
(1) በሕክምናው መስክ የተሰማሩ አንዳንድ ባለሙያዎች ደም በመስጠት የሚደረግ ሕክምናን እንደገና ማጤን የጀመሩት ለምንድን ነው? ,(1) Ogeessonni fayyaa tokko tokko yaalii fayyaa dhiiga kennuudhaan godhan irra deebi’anii kan gamaaggaman maaliifi? 
የወባ ተሕዋስያን፣ ፕላዝሞዲያ ተብለው የሚጠሩ ባለ አንድ ሴል ፍጥረታት ሲሆኑ ወደ ሰው ደም ውስጥ የሚገቡት አኖፊሊስ በምትባለው ሴት ትንኝ ንክሻ አማካኝነት ነው። ,"Dhortoonni busaa Pilasmoodiyaa jedhaman, hidda dhiigaa nama tokkoo keessa kan seenan yommuu bookeen busaa dhaltuun Anoofilas jedhamtu nama ciniintutti dha. "
‘በመታጠብ ድነዋል’ የሚባለው አምላክ በቤዛዊው መሥዋዕት አማካኝነት በኢየሱስ ደም ስላጠባቸው ወይም ስላነጻቸው ነው። ,"Waaqayyo dhiiga Yesus isa aarsaa furii ta’ee dhihaateefi dhiifama cubbuu isaaniif argamsiiseen waan isaan dhiqeef ykn qulqulleesseef, ‘dhiqannaadhaan fayyifamaniiru.’ "
የኢየሱስ ደም መፍሰሱ ምን ጥቅሞችና በረከቶች ሊያስገኝልን ይችላል? ,Dhiigni Yesus faayidaafi eebbawwan akkamii nuuf argamsiisuu danda’a? 
(ራእይ 7:3) በዚህ ጊዜ ትንሣኤ ያገኙት ሰዎች ከጌታችን ኢየሱስ ክርስቶስ ጋር በመተባበር የንጹሐን ክርስቲያኖችን ደም ያፈሰሱትን ጨምሮ ክፉዎችን ያጠፋሉ።—2 ተሰሎንቄ 1:7-10 ,"(Mul’ata 7:3) Yeroo sanatti warri du’aa ka’an Gooftaa Yesus Kiristosii wajjin ta’uudhaan, namoota dhiiga Kiristiyaanotaa dhangalaasan dabalatee biyya lafaa isa hamaa kana ni balleessu.— 2 Tasaloniiqee 1:7-10. "
በተጨማሪም ትንሽ ደም ከሰውነት ተወስዶ ምናልባትም አንድ ዓይነት ለውጥ ወይም ማስተካከያ ተደርጎበት ወደ ሰውነት በመመለስ የሚሰጡ ሕክምናዎችን እንዲሁም የምርመራ ሂደቶችን በተመለከተም ግለሰቡ የራሱን ውሳኔ ማድረግ አለበት። ,"Qajeelfamni kun qorannoo dhukkuba addaddaatiif godhamuuf, dhiigni muraasni waraabamee karaawwan tokko tokkoon jijjiiramni erga itti godhamee booda, marfeedhaan kennamuufis ni fayyada. "
"(ማቴዎስ 26:27, 28) አምላክ ከእስራኤል ብሔር ጋር የገባው የሕጉ ቃል ኪዳን በበሬዎችና በፍየሎች ደም እንደጸና ሁሉ፣ ይሖዋ ከ33 ከክርስቶስ ልደት በኋላ አንስቶ ከመንፈሳዊ እስራኤላውያን ጋር የገባው አዲስ ቃል ኪዳንም በኢየሱስ ደም ጸንቷል። ","(Maatewos 26:27, 28) Kakuun Seerichaa Waaqayyo saba Israa’elii wajjin galee ture dhiiga jibootaafi dhiiga re’ootaatiin akkuma dhaabatee ture, kakuu haaraan Yihowaan Dh.K.B. bara 33 guyyaa Phenxeqosteetii jalqabee Israa’eloota warra hafuuraa wajjin gales dhiiga Yesusiin dhaabate. "
በተመሳሳይም የጉባኤ ሽማግሌዎች “አምላክ በገዛ ልጁ ደም የዋጀውን ጉባኤውን [መጠበቅ]” አለባቸው። ,"Jaarsoliinis, ‘waldaa kristiyaanaa isa Waaqayyo dhiiga tokkicha ilmasaatiin kansaa godhate in eegu.’ "
(ማቴዎስ 20:28፤ ዕብራውያን 9:14) በመሆኑም የኢየሱስን ደም ቅዱስ ወይም “ክቡር” አድርገን እንመለከተዋለን።—1 ጴጥሮስ 1:19 ,"(Maatewos 20:28; Ibroota 9:14) Kanaafuu, dhiiga Yesus ‘isa gati-jabeessa’ akka qulqulluutti ilaaluu qabna.—1 Phexros 1:19 "
(ራእይ 18:24) የሐሰት ሃይማኖቶች ታማኝ የአምላክ አገልጋዮችን ሲያሳድዱና ሲገድሉ ቆይተዋል፤ እንዲሁም በጦርነት ምክንያት ላለቁት በሚሊዮን የሚቆጠሩ ሰዎች ደም ተጠያቂዎች ናቸው። ,"(Mulʼata 18:24) Amantiin sobaa, tajaajiltoota Waaqayyoo amanamoo taʼan ariʼatteetti, akkasumas ajjeesteetti; namoota miliyoonaan lakkaaʼamaniifi waraanarratti ajjeefamaniifis itti gaafatamti. "
(1) የይሖዋ ምሥክሮች ደም የማይወስዱበት ዋነኛው ምክንያት ምንድን ነው? ,1) Sababii guddaan Dhugaa Baatonni Yihowaa dhiiga hin fudhanneef maalidha? 
በኃጢአተኞች ደም እንዳንጠየቅ ከመሞታቸው በፊት ማስጠንቀቂያውን መንገር አለብን። ,"Dhiiga cubbamootaatti gaafatamuurraa ooluuf, du’uusaanii dura isaan akeekkachiisuu qabna. "
ከእነዚህ መካከል አንዱ በኢየሱስ ደም የተዋጁት ሰዎች ዕዳ ያለብን መሆኑ ነው፤ እነዚህን ሰዎች በመንፈሳዊ የመርዳት ግዴታ አለብን።,Misiraachicha hinaaffaadhaan lallabuuf sababiiwwan hedduu qabna.
ይሖዋ በአዲሱ ቃል ኪዳን ውስጥ የታቀፉት ሰዎች የኢየሱስ ደም ካስገኘው ውጤት ተጠቃሚ እንዲሆኑ ያደርጋል። ,"Yihowaan, warri kakuu haaraa keessatti hammataman gatii dhiiga Yesusirraa akka fayyadaman godha. "
አቢግያ ጉዳዩን ስትሰማ ምግብና መጠጥ ይዛ ወደ ዳዊት ሄደች፤ እንዲህ በማድረጓም ዳዊትን ደም ከማፍሰስ ጠብቃዋለች። ,"Abigaayil kana yeroo dhageessu, nyaataafi dhugaatii qabattee gara Daawitiifi namootasaa dhaquudhaan dhiiga dhangalaasuurraa isaan oolchiteett "
"18, 19. (ሀ) በክርስቶስ ደም አማካኝነት ከአምላክ ጋር የመታረቅ አጋጣሚ የተከፈተላቸው ሁለት ቡድኖች የትኞቹ ናቸው? ","18, 19. (a) Tuutawwan lamaan araara karaa dhiiga Kiristosiin argamurraa fayyadaman kamfaʼi? "
ይሁንና ያመጡለት ውኃ እንጂ ደም አይደለም። ,Taʼus kun bishaan malee dhiiga hin turre. 
የእጅግ ብዙ ሕዝብ አባላት ልብሳቸውን በበጉ ደም አጥበው አንጽተዋል ,Tuutni sonaan baay’ee uffatasaanii dhiiga Hoolichaatiin miiccatanii addeeffataniiru 
አንድ ክርስቲያን በቀዶ ሕክምና ወቅት የራሱን ደም በመጠቀም የሚሰጡትን ሕክምናዎች በተመለከተ የራሱን ውሳኔ ማድረግ ይኖርበታል። ,"Kiristiyaanni tokko yeroo dhagna baqaqfatu, dhiigasaa waraabuu, qulqulleessuu, kuusuu, kennuufi haalawwan biraa armaan olitti irratti mari’atame ilaalchisee ofiisaatii murteessuu qaba. "
በልጁ [በኢየሱስ] ደም አማካኝነት ቤዛውን በመክፈሉ ነፃ ወጥተናል፤ አዎ፣ ለበደላችን ይቅርታ አግኝተናል።—ኤፌ. ,"Karaa dhiiga Ilma isaa furicha kaffaluu isaatiin, bilisa baaneerra, eeyyee cubbuun keenya nuuf dhiifameera.—Efe. "
ጳውሎስ እንዲህ ሲል ጽፏል:- “ሙላት ሁሉ [በክርስቶስ] ውስጥ እንዲኖር አምላክ መልካም ሆኖ [አገኘው]፤ እንዲሁም በመከራው እንጨት ላይ ባፈሰሰው ደም አማካኝነት ሰላም በመፍጠር ሌሎቹን ነገሮች ሁሉ ይኸውም በምድርም ሆነ በሰማያት ያሉትን ነገሮች ሁሉ በእሱ በኩል ከራሱ ጋር እንደገና ለማስታረቅ [ወደደ።]”—ቆላ. ,"Phaawulos akkas jechuudhaan barreesseera: “Kunis kan ta’e, guutummaan hundi isa keessa akka jiraatu, Waaqayyo gaarii waan isatti fakkaateefi. Akkasumas, dhiiga muka dhiphinaarratti dhangalaaseen nagaa uumuudhaan wantoota kaan hunda, jechuunis wantoota lafarras ta’e samiirra jiran hunda, karaasaa deebisee ofitti araarsuu waan barbaadeefi.”—Qol. "
ከዚያም ሙሴ ደሙን [መሥዋዕት የተደረጉትን ወይፈኖች ደም] ወሰደ፤ ሕዝቡም ላይ ረጭቶ፣ ‘ይህ እነዚህን ቃሎች በሰጠ ጊዜ፣ እግዚአብሔር ከእናንተ ጋር የገባው የቃል ኪዳኑ ደም ነው’ አላቸው።”—ዘፀ. ,"Kanaaf, Museen dhiigicha [kan tuntunoota aarsaa godhamanii] fuudhee, namootatti facaasee, ‘Ilaa dhiiga kakuu isa Waaqayyo akka dubbii kana hundumaatti isiniif dhaabe’ jedhe.”—Bau. "
15 ጤንነታችንን ለመጠበቅ ከፍተኛ ጥረት እናደርጋለን፤ ሆኖም ደም ሕይወትን ስለሚወክልና ሕይወት ደግሞ በአምላክ ፊት ውድ ስለሆነ ደም አንወስድም። ,"15 Fayyaa keenya eeguudhaaf carraaqqii cimaa goona; taʼus jireenyi Waaqayyo duratti iddoo guddaa waan qabuuf, yaalii fayyaatiif jennee dhiiga hin fudhannu. "
ይሖዋ፣ በፈሰሰው የክርስቶስ ደም አማካኝነት ይቅርታ የሚያገኙበትን መንገድ ማዘጋጀቱን ጨምሮ በልጁ በኩል ላደረገላቸው ነገሮች በሙሉ አመስጋኝ ናቸው። ,"Dhiiga Yesus Kiristos isa dhangala’een dhiifama cubbuu akka argatan karaa isaaniif banuusaa dabalatee, qophiiwwan Yihowaan karaa Ilmasaa isaaniif godheef ni galateeffatu. "
12 ጳውሎስ በኤፌሶን ለሚገኙት ሽማግሌዎች “ለራሳችሁና መንፈስ ቅዱስ ኤጲስቆጶሳት አድርጎ በላዩ ለሾማችሁ መንጋ ሁሉ ተጠንቀቁ፤ በገዛ ደሙ [“በገዛ ልጁ ደም፣” የታረመው የ1980 ትርጉም] የዋጃትን የእግዚአብሔርን ቤተ ክርስቲያን ጠብቁ” ብሏቸው ነበር። ,"12 Phaawulos jaarsolii Efesooniin akkas jedhee ture: “Of eeggadhaa, karra hoolota Waaqayyoo warra hafuurri qulqulluun akka eegdaniif isin dhaabeefis, eeggadhaa! waldaa kristiyaanaa isa Waaqayyo dhiiga tokkicha ilma isaatiin kan isaa godhate eegaa!” "
ሐኪሞቹ በደሜ ውስጥ ያለው የሂሞግሎቢን መጠን በአስጊ ሁኔታ ዝቅ ማለቱን ደረሱበት፤ በዚህም የተነሳ ልቤ ወደ አንጎሌ ደም ለመርጨት ይታገል ነበር። ,Doktooronni hemogiloobiniin koo garmalee waan hirʼateef dhiigni sammuu koo bira akka gaʼuuf onneen koo garmalee rukutaa akka jiru hubatan. 
18 በበሩ መቃኖችና በጉበኑ ላይ የሚረጨው የበጉ ደም ሕይወት ያድን ነበር። ,18 Dhiigni korbeessichaa buusaa balbalaafi michichilaatti dibame lubbuun namootaa akka oolu godheera. 
ሐዋርያት፣ የኢየሱስን የቃል ኪዳን ደም ከሚወክለው ወይን ጠጅ ተካፍለዋል (አንቀጽ 11ን እና 12ን ተመልከት) ,"Wayiniin ergamoonni Yesus irraa hirmaatan, dhiigasaa isa inni kakuu isaanii wajjin gale kan argisiisudha (Keeyyata 11fi 12 ilaali) "
አንዳንዶች አምላክ ለእስራኤላውያን የሰጠውን፣ ደም ከአንድ ፍጡር ከወጣ “መሬት ላይ [እንዲፈስ]” የሚያዘውን ሕግ በመጥቀስ ማንኛውንም ዓይነት ንዑስ ክፍልፋይ ከመውሰድ ይቆጠባሉ። ,"Obboloonni tokko tokko Seerri Waaqayyo Israa’elootaaf kenne dhiiga lubbu qabeeyyii keessaa ba’e “lafatti gad naqi” waan jedhuuf, qoqqoodama dhiigaa hundumaa hin fudhatan. "
የሕክምና እርዳታ የሚያደርግላት ሐኪም ግን የኤፕርልን ፍላጎት የሚጠቁመውን በግልጽ የሰፈረ መመሪያ ችላ በማለት ደም እንዲሰጣት የሚያዝዝ የፍርድ ቤት ፈቃድ አወጣ። ,Ogeessi fayyaa Eeppiriiliin gargaaruuf jedhu sanadii fedhashee ibsu kana mormuudhaan ajaja dhiigni akka isheedhaaf kennamu ibsu mana murtiitii baase. 
በአሁኑ ጊዜ በብዙ አገሮች ውስጥ ታካሚዎች ደም ባለመውሰድ በደም ከሚተላለፉ በሽታዎች፣ ከአለርጂና የሕክምና ባለሙያዎች በሚሠሩት ስህተት ከሚመጣ ጉዳት መዳን ይችላሉ። ,"Biyyoota hedduu keessatti dhukkubsataan kam iyyuu, dhibeewwan dhiiga keessatti uumaman, dandeettii dhibee of irraa ittisuu irratti miidhaa gaʼuu fi dogoggora ogeeyyiin hojjetan dabalatee rakkoowwan dhiiga fudhachuudhaan uumaman irraa fagaachuu ni dandaʼa. "
(ዮሐንስ 4:24) በመሆኑም ይሖዋ ሥጋና ደም ያለው አካል አይደለም። ,"(Yohannis 4:24) Kanaafuu, Yihowaan qaama fooniifi dhiiga qabu hin qabu. "
ሥጋ እንጂ ደም እንድንበላ አልተፈቀደልንም። ,Foon nyaachuu dandeenya; dhiiga garuu nyaachuu hin qabnu. 
እንዲያውም የአምላክ ቃል የሆነው መጽሐፍ ቅዱስ፣ ‘በምድር ላይ ለታረዱ ሰዎች ሁሉ ደም’ ተጠያቂው የሐሰት ሃይማኖት እንደሆነ ይገልጻል። ,"Macaafni Qulqulluun, amantiin sobaa ‘dhiiga warra lafarratti qalamanii hundumaatiif ’ akka itti gaafatamu dubbata. "
በዚህ ጊዜ ዳዊት ወደ ልቡ በመመለስ አቢግያን ‘ደም እንዳላፈስ ዛሬ ስለ ጠበቅሽኝ ስለ በጎ ሐሳብሽ የተባረክሽ ሁኚ’ አላት።—1 ሳሙ. ,"Daawit gara yaadasaatti deebiʼee, “Harʼa dhiiga dhangalaasuu irraa, harka kootiinis ijaa baafachuu irraa waan na oolchiteef sin jajadha!” jedheen.—1 Sam. "
(ዕብራውያን 10:1) ይሁን እንጂ በጥንት እስራኤላውያን ዘመን በመሠዊያው ላይ ደም መረጨቱ የአምላክ ልጅ የሆነው ኢየሱስ ክርስቶስ የሚከፍለውን ውድ የሆነ መሥዋዕት የሚያመለክት ነበር። ,"(Ibroota 10:1) Haata’u malee, bara durii iddoo aarsaarratti dhiigni facaafamuunsaa aarsaa guddaa Yesus Kiristos dhiheessuuf fakkeenya kan ta’u ture. "
(9) ሐኪሞች በቀዶ ሕክምና ወቅት የሚፈስሰውን ደም ለመቀነስ በየትኞቹ መንገዶች ይጠቀማሉ? ,(9) Yeroo qaamni baqaqfamutti malawwan dhiigni baayʼeen akka hin dhangalaane gochuuf gargaaran kamfaʼi? 
በተጨማሪም በምሳሌያዊ አገላለጽ ‘ልብሳቸውን በበጉ ደም አጥበው አንጽተዋል’ ይኸውም በክርስቶስ ቤዛዊ መሥዋዕት ላይ እምነት አሳድረዋል። ,"Furii Yesusitti waan amananiif, fakkeenyaan “uffata isaanii dhiiga hoolichaatiin miiccatanii addeeffataniiru.” "
6 ፀጉር ደግሞ ይቆጠራል እንዴ?,6 Dhuguma rifeensi keenya kan lakkaaʼamedhaa?
ረጃጅም ፀጉር ያላቸው ሂፒዎች ስትመለከት እንደፈራች ያስታውቅባት ነበር፤ ከዚያ በኋላ ወደ እኛ አልዞረችም። ,"Tuuta dargaggootaa mataa dhedheeraa kana yeroo ilaaltu baay’ee sodaattee kan turte ta’uyyuu, lammata ofirra garagaltee akka nu hin ilaalle of eeggatte. "
ሠራተኞች ተጠቅልሎ ከተቀመጠ የበግ ፀጉር ላይ እንደ ወተት የነጣ የሱፍ ክር ሌት ተቀን ይፈትላሉ። ,Hojjettoonni halkaniifi guyyaa rifeensa hoolaarraa kirrii akka aannanii addaatu foʼu. 
የባሕር አቆስጣ ፀጉር ,Dabbasaa Bineensa Bishaan Keessaa Ootar Jedhamu 
የራሳችን ፀጉር እንኳ ሳይቀር የተቆጠረ ነው! ,Rifeensi mataa keenyaallee kan lakkaaʼamedha! 
ልብሱ ከግመል ፀጉር የተሠራ ሲሆን ወገቡም ላይ የቆዳ ቀበቶ ይታጠቃል። ,"Huccuun isaa rifeensa gaalaa irraa kan hojjetame siʼa taʼu, teephaan mudhii isaa hidhata. "
ሙቀትን አፍኖ የሚይዘው የባሕር አቆስጣ ፀጉር በዝግመተ ለውጥ የተገኘ ነው? ,Dabbasaan Ootar hoʼa ukkaamsee qabatu kun jijjiirama tirannaatiin argamee?
ልብሱ ከግመል ፀጉር የተሠራ ሲሆን አንበጣና የጫካ ማር ይበላ ነበር። ,Uffata rifeensa gaalaa irraa hojjetame uffata; akkasumas hawaannisaa fi damma bosonaa nyaata ture. 
በጉብኝታቸው ወቅት የእህት ኖርን ፀጉር እንድሠራ ተጠየቅኩ። ,Yeroo kanatti rifeensa haadha manaa Naataan Noor akkan hojjedhun gaafatame 
የባሕር አቆስጣ ግን ለየት ያለ የብርድ መከላከያ አለው፤ ይህም ሰውነቱን የሸፈነው ጥቅጥቅ ያለ ፀጉር ነው። ,"Bineensi Ootar* jedhamu garuu mala kan biraatti fayyadama; jechuunis, dabbasaa furdaa qaama isaa haguugee jirutti fayyadama. "
አክሎም “የራሳችሁ ፀጉር እንኳ አንድ ሳይቀር ተቆጥሯል” ብሏል። ,"Itti dabaluudhaanis, “Rifeensi mataa keessanii hundinuu iyyuu lakkaa’amaa dha” jedheera. "
እያንዳንዱ ፀጉር መሰል ነገር ደግሞ ጫፋቸው የስኒ ማስቀመጫ ቅርጽ ያለው በመቶዎች የሚቆጠሩ ጭረቶች አሉት። ,"Wantoonni rifeensa fakkaatan kun hundimmoo, fiixeessaaniirratti waan qaqalloo dhibbaan lakkaa’amaniifi golboo fakkaatan qabu. "
ወንዶችም ሆኑ ሴቶች ለይሖዋ ሥራ የሚከተሉትን ነገሮች በፈቃዳቸው አምጥተዋል፦ የደረት ጌጥ፣ የጆሮ ጌጥ፣ ቀለበት እንዲሁም ወርቅ፣ ብር፣ መዳብ፣ ሰማያዊ ክር፣ ሐምራዊ ሱፍ፣ ደማቅ ቀይ ማግ፣ ጥሩ በፍታ፣ የፍየል ፀጉር፣ ቀይ ቀለም የተነከረ የአውራ በግ ቆዳ፣ የአቆስጣ ቆዳ፣ የግራር እንጨት፣ የከበሩ ድንጋዮች፣ ዘይትና የበለሳን ዘይት። ,"Dhiironniifi dubartoonni fedhiidhaan wanta hojii Yihowaatiif barbaachisu fidan: Dirata warqee, amartii gurraa, amartii garaa garaa, warqee, meetii, sibiila boorrajjii, boffee bifa waaqaa, boffee dhiilgee, boffee bildiimaa, quncee talbaa, rifeensa reettii, gogaa korbeessa hoolaa isa diimeffame, raroo hoolaa, muka laaftoo, dhagaa gati jabeessa, urgooftuufi cuunfaa ejersaa. "
ኢየሱስ የራሳችን ፀጉር እንኳ የተቆጠረ ነው ብሎ ሲናገር ማጋነኑ እንዳልነበር እርግጠኞች መሆን የምንችለው ለምንድን ነው? ,"Yesus rifeensi mataa keenyaa akka lakkaaʼame yeroo dubbatu, arbeessaa akka hin jirre mirkanaaʼoo taʼuu kan dandeenyu maaliifi? "
በሽታይናክ ያለ አንድ ፀጉር አስተካካይ፣ በፀጉር ቤቱ ውስጥ የሚያግዘው ጊዜያዊ ሠራተኛ ይፈልግ ነበር። ,Namni rifeensa sirreessuufi Shitiinaak keessa jiraatu tokko yeroo muraasaaf nama isa gargaaru barbaada ture. 
"እስቲ የሚከተለውን አስብ፦ የባሕር አቆስጣ ፀጉር ከሌሎች አጥቢ እንስሳት ይበልጥ ጥቅጥቅ ብሎ የበቀለ ነው፤ ይህ እንስሳ በአንድ ካሬ ሴንቲ ሜትር ውስጥ 155,000 ፀጉሮች አሉት። ","Mee yaadi: Dabbasaan Ootar, dabbasaa hoosiftoota kaanii caalaa kan gobbatu siʼa taʼu, balʼina iskuweer seenti meetira tokko keessa dabbasaawwan gara 155,000 taʼantu argama. "
ይሖዋ በራሳችን ላይ ያለውን እያንዳንዱን ፀጉር መቁጠር የሚችል ከሆነ በሕይወታችን ውስጥ ስለሚከናወኑት ዝርዝር ጉዳዮች ማለትም ስለ ፍላጎታችን፣ ስለሚያጋጥሙን ችግሮች እንዲሁም ስለሚያስጨንቁን ነገሮች ማወቅ የሚሳነው ነገር ይኖራል? ,"Yihowaan rifeensa mataa keenyarra jiru hunda kan lakkaa’uufi kan beeku erga ta’ee, wanta nu barbaachisu, qabsoo gochaa jirruufi wanta nu yaaddessu hubachuu hin danda’u jechuu dandeenyaa? "
ይሁንና የሞት ፍርሃቴን ለማስወገድ የሚያስችል እርዳታ ያገኘሁት በቤተ ክርስቲያን ውስጥ ሳይሆን ከዓመታት በኋላ በአንድ የወንዶች ፀጉር ቤት ውስጥ ነው። ,"Taʼus, waggoota baayʼee booda mana sagadaatti utuu hin taʼin, mana rifeensa itti sirreessan tokkotti sodaankoo na keessaa bade. "
ከፍየል ፀጉር የተሠራው ድንኳን ለዓመታት ፀሐይና ዝናብ ስለተፈራረቀበት እየሳሳ ሄዷል፤ ይህም ከቦታ ቦታ እየተዘዋወሩ ምን ያህል ረጅም ዘመን እንደኖሩ እንድታስታውስ አድርጓት ሊሆን ይችላል። ,"Dunkaanni rifeensa reʼee irraa hojjetame kun waggoota hedduudhaaf aduu fi bokkaadhaan halluun isaa waan gadhiiseef, jireenya waggoota dheeraadhaaf iddootii gara iddootti deemuudhaan jiraatan ishii yaadachiisa ture. "
በሌላ ቦታ ደግሞ ልብስ በመሸጥና ፀጉር በማስተካከል እተዳደር ነበር። ,"Bakka garabiraattimmoo uffatan gurgura, akkasumas rifeensan sirreessan ture. "
በዚህ ወቅት የሳምሶን ፀጉር እንደገና አድጎ ነበር። ,Rifeensi mataa Siimson yeruma xiqqoo keessatti guddateera. 
ኤልያስ ደግሞ ከእንስሳት ቆዳ አሊያም ከግመል ወይም ከፍየል ፀጉር የተሠራ ተራ የነቢይ ልብስ ለብሶ ነበር። ,"Eliyaas garuu uffata gati jabeessa hin taane, tariimmoo uffata gogaa horii, rifeensa gaalaa ykn reʼeerraa hojjetameefi raajonni ittiin beekaman uffata ture. "
ብሌሲንግ* ወደ አውሮፓ የሄደችው ፀጉር ቤት ውስጥ እንደምትሠራ ቃል ተገብቶላት ነበር። ,Bilesiingi* hojii rifeensa mataa miidhagsuu akka argattu waadaan ishiidhaaf galamee gara Awurooppaa deemte. 
የልጁ ስም ሳንቲያጎ ነበር ።,Meqaa mucca Santiago  ture
ልጁ መንጋውን ይዞ ወደሆነ የተተወ ቤተ ክርስቲያን ሲሄድ ዱክ ወድቆ ነበር ።,Aadun senttee turtte gaafa mucaan hoomaa qabee beteskanna dhifamee gallu san 
ጣሪያው ከብዙ ጊዜ በፊት ወድቆ ነበር ፤ እናም አንድ ጊዜ ቅዱስኪሱ በቆመበት ቦታ ላይ አንድ ግዙፍ ሾላ አድጓል ።,Awayaata qaata kufee turee gaffa tokko qulquiiu baka dhabettee muka guda biqqillee
እዚያ ለማደር ወሰነ ።,Aachiti buluf mirkaneysee
እሱም በጎቹ በሙሉ በወደመው በር በኩል ሲገቡ በጎቹ በሌሊት እንዳይባዝኑ የሚያግዷቸው አንዳንድ ሳንቃዎች በሩ አጠገብ ጫኑ ። ,inis holloni  hundu balbala ona san galani bodaa halkan kessa aka enbanees kan dhorku muka balbala irrati dabalan
